MeasID,YEAR,CO#,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTOPIC,RECTYPENAME,RECTOPICNAME, YES , NO , TOTAL ,PERCENT,REQ,outcome,PASSFAIL,Multi_CO,Multi_MeasID, YES_sum , NO_sum , Total_sum ,Percent_sum,Outcome_sum,passfail_sum,typerec,toprec
202400218,2024,19,2,LOS ANGELES,11/5/24,Los Angeles,0,M,ER,Shall the City Charter be amended to establish a minimum annual budget for the City Ethics Commission; increase the Commission's authority over spending decisions and hiring matters; allow the Commission to obtain outside counsel in limited circumstances; impose additional qualification requirements on Commission members; require the City Council to hold a public hearing on Commission proposals; and increase penalties for violations of City laws?,20,49,Charter Amendment,Governance: Budget Processes," 874,383 "," 285,155 "," 1,159,538 ",75.4%,M,1,Pass,0,202400218," 874,383 "," 285,155 "," 1,159,538 ",75.4%,1,Pass,20,40
202400219,2024,19,2,LOS ANGELES,11/5/24,Los Angeles,0,M,FF,"Shall the City Charter be amended to: allow peace officers employed by the Police, Airport, Harbor, and Recreation and Parks Departments to transfer membership and service from the Los Angeles City Employees’ Retirement System to the Los Angeles Fire and Police Pension Plan; and require the City to pay associated costs, including refunds to certain Airport and Police Department members for prior transfers?",20,42,Charter Amendment,Governance: Personnel/Labor Relations," 686,394 "," 489,615 "," 1,176,009 ",58.4%,M,1,Pass,0,202400219," 686,394 "," 489,615 "," 1,176,009 ",58.4%,1,Pass,20,40
202400220,2024,19,2,LOS ANGELES,11/5/24,Los Angeles,0,M,HH,"Shall the City Charter be amended to: require that commission appointees file financial disclosures before they can be confirmed; clarify the Controller’s auditing authority regarding City contractors; expand the City Attorney’s subpoena power; authorize temporary appointments to certain general manager positions; establish a process to evaluate the impacts of laws proposed by initiative petition; and make other changes and clarifications regarding City governance, appointments, and elections?",20,40,Charter Amendment,Governance," 954,148 "," 219,437 "," 1,173,585 ",81.3%,M,1,Pass,0,202400220," 954,148 "," 219,437 "," 1,173,585 ",81.3%,1,Pass,20,40
202400221,2024,19,2,LOS ANGELES,11/5/24,Los Angeles,0,M,II,Shall the City Charter be amended to: clarify that the El Pueblo Monument and the Zoo are park property; clarify that departments may sell merchandise to support City operations; include gender identity in non-discrimination rules applicable to employment by the City; clarify the Airport Commission’s authority to establish fees and regulations; and make other changes and clarifications related to City administration and operations?,20,40,Charter Amendment,Governance," 849,085 "," 316,273 "," 1,165,358 ",72.9%,M,1,Pass,0,202400221," 849,085 "," 316,273 "," 1,165,358 ",72.9%,1,Pass,20,40
202400222,2024,19,2,LOS ANGELES,11/5/24,Los Angeles,0,M,LL,Shall the City Charter be amended to establish an independent redistricting commission to redraw Board of Education district lines every ten years in the Los Angeles Unified School District?,20,12,Charter Amendment,Education: Districts," 1,031,836 "," 330,222 "," 1,362,058 ",75.8%,M,1,Pass,0,202400222," 1,031,836 "," 330,222 "," 1,362,058 ",75.8%,1,Pass,20,10
202400223,2024,19,2,LOS ANGELES,11/5/24,Manhattan Beach,0,M,MMB,"To provide funding for general city services in Manhattan Beach, including keeping local streets, sidewalks, infrastructure, and parks safe, clean, and well-maintained; repairing/upgrading aging community facilities; fixing potholes; and improving parking availability and traffic safety, shall City of Manhattan Beach's ordinance establishing a 0.5¢ sales tax be adopted, providing $5,000,000 annually until ended by voters for general government use that can't be taken by the State, with citizen oversight, independent audits, and all money locally controlled, be adopted?",4,100,Sales Tax,General Services," 11,511 "," 8,542 "," 20,053 ",57.4%,M,1,Pass,0,202400223," 11,511 "," 8,542 "," 20,053 ",57.4%,1,Pass,1,100
202400224,2024,19,2,LOS ANGELES,11/5/24,Maywood,0,M,MC,Shall the office of the City Clerk be appointive?,70,43,Ordinance,Governance: Organization," 3,170 "," 1,585 "," 4,755 ",66.7%,M,1,Pass,0,202400224," 3,170 "," 1,585 "," 4,755 ",66.7%,1,Pass,70,40
202400225,2024,19,2,LOS ANGELES,11/5/24,Maywood,0,M,T,Shall the office of the City Treasurer be appointive?,70,43,Ordinance,Governance: Organization," 3,126 "," 1,636 "," 4,762 ",65.6%,M,1,Pass,0,202400225," 3,126 "," 1,636 "," 4,762 ",65.6%,1,Pass,70,40
202400226,2024,19,2,LOS ANGELES,11/5/24,Montebello,0,R,R1,Shall Angie Jimenez be recalled (removed) from the office of the City of Montebello District 5 Councilmember?,50,46,Recall,Governance: Recall," 2,018 "," 1,155 "," 3,173 ",63.6%,M,1,Pass,0,202400226," 2,018 "," 1,155 "," 3,173 ",63.6%,1,Pass,50,40
202400227,2024,19,2,LOS ANGELES,11/5/24,Monterey Park,0,M,BE,"Shall an ordinance, without increasing taxes on residents, updating/simplifying City of Monterey Park’s 35-year-old business license tax rates, ensuring fairness to all businesses and helping fund general city services, including keeping public/business areas safe/clean; preventing crime/thefts; strengthening the local economy; by revising the tax rate to 0.00075 per $1,000 of gross receipts ($75 yearly minimum tax), generating approximately $1,200,000 annually until ended by voters, requiring spending disclosure, funds locally controlled, be adopted?",2,100,Business Tax,General Services," 11,937 "," 5,002 "," 16,939 ",70.5%,M,1,Pass,0,202400227," 11,937 "," 5,002 "," 16,939 ",70.5%,1,Pass,1,100
202400228,2024,19,2,LOS ANGELES,11/5/24,Monterey Park,0,M,LG,"Shall the ordinance providing funding for City of Monterey Park’s general services such as maintaining 911 emergency response and fire protection; increasing neighborhood police patrols; maintaining parks; supporting youth, afterschool, and senior programs; repairing streets and potholes; by increasing the City of Monterey Park’s transient occupancy tax, paid only by hotel/motel and short-term rental guests, from 12% to 13%, providing approximately $500,000 annually until ended by voters; requiring spending disclosure, funds locally controlled, be adopted?",9,100,Transient Occupancy Tax,General Services," 13,147 "," 4,109 "," 17,256 ",76.2%,M,1,Pass,0,202400228," 13,147 "," 4,109 "," 17,256 ",76.2%,1,Pass,1,100
202400229,2024,19,2,LOS ANGELES,11/5/24,Palmdale,0,M,PD,"Shall an ordinance protecting Palmdale’s financial stability; maintaining essential services; maintaining 911 response; retaining businesses; maintaining veterans, senior, mental health, and homelessness community programs; by amending the city’s sales and use tax ordinance to provide automatic increase to the sales and use tax rate, to the maximum permitted, – whether because another tax expires, the Legislature increases the statutory maximum use tax for the City, or otherwise – be adopted?",4,100,Sales Tax,General Services," 27,151 "," 22,225 "," 49,376 ",55.0%,M,1,Pass,0,202400229," 27,151 "," 22,225 "," 49,376 ",55.0%,1,Pass,1,100
202400230,2024,19,2,LOS ANGELES,11/5/24,Paramount,0,M,LR,"Shall the measure with no tax increase on residents and providing funding for general services such as public safety, 911 emergency response, gang prevention, street repairs, keeping public areas/parks safe, by updating Paramount's existing Business License Tax to apply to gross receipts (rates benefitting small businesses set forth in the measure) generating approximately $350,000 (three hundred fifty thousand dollars) annually until ended by voters, requiring spending disclosure, funds used locally, be adopted?",2,100,Business Tax,General Services," 9,529 "," 2,835 "," 12,364 ",77.1%,T,1,PassT,0,202400230," 9,529 "," 2,835 "," 12,364 ",77.1%,1,PassT,1,100
202400231,2024,19,2,LOS ANGELES,11/5/24,Pasadena,0,M,PA,"Shall amendments to Pasadena City Charter, Article IV, to require special elections: 1) to fill Council District vacancies if two or more years remain on an unexpired term, or 2) if the City Council fails to appoint a replacement to fill an unexpired term of less than two years within 75 days of the vacancy being declared; to establish a 30-day City residency requirement for appointed office; and to make other administrative revisions, including those restricting changes to Campaign Contribution Limits, be adopted?",20,48,Charter Amendment,Governance: Elections," 49,877 "," 7,841 "," 57,718 ",86.4%,M,1,Pass,0,202400231," 49,877 "," 7,841 "," 57,718 ",86.4%,1,Pass,20,40
202400232,2024,19,2,LOS ANGELES,11/5/24,Pasadena,0,M,PB,"Shall amendments to Pasadena City Charter, Article IV, requiring the Organizational Meeting of the City Council to occur annually in December, the Vice Mayor's election to occur annually at the Organizational Meeting for a term of one year; and creating an Acting Mayor position to serve in the Mayor's role in the event of a Mayoral vacancy, with the Acting Mayor to be chosen from among the remaining members of the City Council, be adopted?",20,48,Charter Amendment,Governance: Elections," 48,524 "," 8,163 "," 56,687 ",85.6%,M,1,Pass,0,202400232," 48,524 "," 8,163 "," 56,687 ",85.6%,1,Pass,20,40
202400233,2024,19,2,LOS ANGELES,11/5/24,Pasadena,0,M,PC,"Shall amendments to Pasadena City Charter, Article IV, to establish term limits of no more than three consecutive terms for the elected offices of Mayor and Councilmember, respectively, and allowing an additional two terms after at least a four-year hiatus from the elected office held, for a maximum of five total terms in the same office, be adopted?",20,45,Charter Amendment,Governance: Political Reform/Term Limits," 47,398 "," 10,432 "," 57,830 ",82.0%,M,1,Pass,0,202400233," 47,398 "," 10,432 "," 57,830 ",82.0%,1,Pass,20,40
202400234,2024,19,2,LOS ANGELES,11/5/24,Pasadena,0,M,PF,"Shall an amendment to Section 1502 of the Pasadena City Charter to ensure continued fire and police representation on the Pasadena Fire and Police Retirement System Board by allowing fire and police trustees to be selected pursuant to a policy approved by resolution of the Retirement Board, be adopted?",20,42,Charter Amendment,Governance: Personnel/Labor Relations," 48,196 "," 8,082 "," 56,278 ",85.6%,M,1,Pass,0,202400234," 48,196 "," 8,082 "," 56,278 ",85.6%,1,Pass,20,40
202400235,2024,19,2,LOS ANGELES,11/5/24,Pasadena,0,M,PL,"Shall the measure to earthquake retrofit the 97-year-old library building; meet current fire safety regulations; replace the leaky roof; remove asbestos/mold/lead paint; update outdated technology; restore Pasadena Central Library services by the City of Pasadena issuing $195,000,000 in bonds at legal rates, levying $28.90 per $100,000 of assessed valuation, generating $12,000,000 annually while bonds are outstanding, requiring independent audits, public spending disclosure, all funds staying local, be adopted?",11,71,GO Bond,Facilities: Libraries," 44,835 "," 17,074 "," 61,909 ",72.4%,T,1,PassT,0,202400235," 44,835 "," 17,074 "," 61,909 ",72.4%,1,PassT,10,70
202400236,2024,19,2,LOS ANGELES,11/5/24,Pasadena,0,M,PR,"Shall amendments to Pasadena City Charter, Article XVIII, that align senior and disabled definitions, and eviction rules with state law; exempt certain government-subsidized housing from rent control; adjust relocation assistance timelines for certain evictions; establish processes for Board Member removal due to misconduct and for voter- initiated petitions; clarify penalties for violations; update various dates and deadlines; and make other minor corrections, be adopted?",20,80,Charter Amendment,Housing," 35,351 "," 19,999 "," 55,350 ",63.9%,M,1,Pass,0,202400236," 35,351 "," 19,999 "," 55,350 ",63.9%,1,Pass,20,80
202400237,2024,19,2,LOS ANGELES,11/5/24,Pomona,0,M,Y,"Shall the City Charter be amended to require that at least ten percent (10%) of the City's annual unrestricted general purpose revenues be allocated to children and youth programs and services by Fiscal Year 2030-2031, in addition to the current funding for children and youth programs, and to establish a City Department of Children and Youth to administer funding for said programs and services?",20,106,Charter Amendment,General Services: Social/Welfare," 24,872 "," 14,958 "," 39,830 ",62.4%,M,1,Pass,0,202400237," 24,872 "," 14,958 "," 39,830 ",62.4%,1,Pass,20,100
202400238,2024,19,2,LOS ANGELES,11/5/24,Redondo Beach,0,M,FP,"To recruit/retain qualified firefighters/paramedics/police, improve Redondo Beach’s ability to provide fire/police protection and 911 response, help keep Redondo Beach safe by repairing/replacing/upgrading deteriorated fire/police stations/facilities, including removing asbestos and mold, shall Redondo Beach’s measure authorizing $93,350,000 in bonds at legal rates, levying on average $17.45 per $100,000 of assessed valuation, generating approximately $ 6,280,000 annually while bonds are outstanding, requiring oversight, spending disclosure, and all funds spent locally, be adopted?",11,30,GO Bond,Safety," 25,589 "," 10,243 "," 35,832 ",71.4%,T,1,PassT,0,202400238," 25,589 "," 10,243 "," 35,832 ",71.4%,1,PassT,10,30
202400239,2024,19,2,LOS ANGELES,11/5/24,Redondo Beach,0,M,RB,"Shall the measure be adopted (1) amending the Redondo Beach City Charter sections relating to “ Major Changes in Allowable Land Use” in conformity with a Superior Court ruling that the voter approval requirement of the City Charter shall not apply to an amendment to, or update of, the Housing Element of the City’s General Plan, or the zoning changes contemplated by the Draft Housing Element; and (2) changing the requirement that sample ballot materials be “mailed” to “made available”?",20,20,Charter Amendment,Land Use," 20,733 "," 11,968 "," 32,701 ",63.4%,M,1,Pass,0,202400239," 20,733 "," 11,968 "," 32,701 ",63.4%,1,Pass,20,20
